siren,date_cloture_exercice,default_event,DV,GW,CJ,CK,CO,EE,GF,CG,DL,GP,GU,DX,GG,1A,CF,HN,FW,BM,DY,FS,BY,GA,EA,FV,FZ,HE,DU,BL,FP,FY,FU,FT,FX,FJ,FL,BU,BX,BJ,BK,BT,FC,CHIFFRE_AFFAIRE,RESULTAT_FINANCIER,TOTAL_ACTIF,EXPORT,ACTIF_IMMO,CP,ratio_marge_commerciale,ratio_marge_exploitation,ratio_marge_nette,ratio_duree_credit_client_jours,ratio_duree_credit_fournisseur_jours,ratio_taux_exportation,ratio_actif_immo_sur_ca
539163352,2021-09-30,1,1192,15345,26480.5,0,144456,129370,180681,0,6727,2,930,14864.5,16273,31684,18108,14886,54833.5,0,15022.5,38839,0,5032.5,19311,-707,4760.5,459,22546,1928,795,47680.5,36006,63,2042,82909,158995,0,47566,73440,31684,213,2418,158995,-928,105912,0,41756,6727,-15.088502894954507,0.19627543451253784,0.17954624950246656,83.39454709998103,15.833004668130657,0,0.5036365171453039
539167536,2017-12-31,0,306685,110073,335924,291,1242251,611158,2803987,0,-30162,1296.5,1165,154548,111238,631092,36260,106562,498616,0,169831,37124,0,104854,9698,3666,142364,494,4468,17139,10080,647078,690920,211,42758,2878442,2878442,291,50740,906326,630801,2029,43988,2878442,131.5,611159,0,275525,-30162,0.15124579430753843,0.038645211541521424,0.037020721626491,5.361725776189573,38.3222327295257,0,0.09572018473882746
539167536,2018-12-31,0,142919,107263,315341,434,1207186,544176,2866587,0,73884,1296.5,742,158595,108004,663009,26937,104046,521475,0,167880,44845,0,85606,194,-2180,150759,2500,0,19319,18786,655034,702281,-2242,58966,2942508,2943621,434,44422,891845,662575,4272,46733,2943621,554.5,544177,1113,229270,73884,0.08837438212826054,0.036690864754667804,0.03534626230754571,4.590160101000322,38.02559867129224,3.781057411942638e-4,0.07788706494484174
539167536,2019-12-31,0,285769,144797,380573,6047,1684592,994166,3095773,0,214661,1296.5,801,166198,145598,690426,36575,140777,575640,0,186340,40615,1242,107234,455,-1678,203488,0,172178,20997,4795,738577,716840,-871,54012,3233833,3233833,1407.5,72193,1304019,684379,5143,40258,3233833,495.5,994166,0,619640,214661,0.012767648666103632,0.04502335154598274,0.04353255100062372,6.673482881356789,37.92069707460209,0,0.19161162620333208
539167536,2020-12-31,0,5,250073,396981,940,1706092,930944,2478618,0,398652,8,415,123185,250480,775147,29310,183991,408631,0,196483,29745,0,92071,71557,-2933,97924,1620,5,23930,93965,656204,609452,3959,45909,2626310,2626310,940,43355,1309111,774207,1183,33236,2626310,-407,930945,0,534904,398652,-0.014081116861234805,0.09537335653445328,0.07005684782070662,5.021168800839708,35.75851268846923,0,0.2036713106982801
539167536,2021-12-31,0,158555,547651,643266,443,1954319,1161036,2745265,0,700017,568,96.5,156706,547084,793284,24909,401365,513794,0,182762,40024,0,66813,77203,3509,4760.5,174,5,20420,48460,699389,719777,364,50444,3206595,3206595,443,60364,1311054,792841,820,41451,3206595,568,1161035,0,518213,700017,0.02564473715953777,0.17061212906525458,0.12516859784288317,5.725923188512009,37.42535238177495,0,0.16160849748720996
539326967,2018-09-30,0,5,-65026,853107,196778.5,4706288,2358843,2230393,0,-627063,4567,96.5,171162,-69592,2347445,340623,-1800915,877229,0,96353,38839,0,185830,1299272,2515,165732,28090,172178,16920,60484,569419,255384,-1165,62003,2095837,2095837,0,25177,3853181,2067181,5954,52964,2095837,4566,2358843,0,1786000,-627063,0.28868665508647384,-0.033204872325471875,-0.6310501543413201,3.6539120965354974,44.44208981674026,0,0.8521655071458324
539377630,2019-12-31,1,1312,2400,572795,196778.5,681728,184761,1014189,0,-724254,1296.5,106,127266,2507,496966,25000,1591,143379,0,764395,38839,0,6197,4964,-46,27890,1057,11076,12665.5,6363,360456,438231,12823,2042,1010333,1010333,0,47566,108932,56426,19464,52964,1010333,1190.5,184762,0,52506,-724254,-0.40593610754474735,0.0024813601060244494,0.0015747283321439565,14.320022870347369,62.390422097545496,0,0.05196900427878729
539871152,2018-12-31,0,29079,59144,787060,28830,1114156,1016137,2105907,0,369381,1296.5,8127,385161,59144,98018,368387,36821,1249167,0,108589,1639,28830,27461,84671,2481,121829,10760,991,4839,16733,477191,182735,0,37739,2137511,2137511,0,113989,207096,69187,5681.5,3616,2137511,-6830.5,1016138,0,137909,369381,0.5467367256637168,0.027669565209255065,0.017226110181421287,12.118079938146128,81.72290677420457,0,0.0645184983843358
539871152,2020-12-31,0,15506,-348777,1186853,28830,1598739,1420433,1401735,0,254793,35,1584,512338,-347228,178305,827531,-265602,981713,0,45319,303.5,28830,42424,13018,4652,30398,187,501403,1448,3729,254706,63781,0,23176,962203,962203,0,77192,291885,149474,5681.5,1253,962203,-1549,1420434,0,142411,254793,0.9717376207323836,-0.3608677171033555,-0.2760353064789862,15.28794686083221,149.05503203908071,0,0.14800515068026185
539871152,2021-12-31,0,12129,161055,2029328,28830,2647360,2425837,1732568,0,400525,0,4892,944009,165948,221522,1794289,161055,1155541,0,117758,2405,28830,43217,35434,-6456,44188,0,901169,7904,25934,360572,109984,0,22031,1638080,1638080,0,101361,498032,192691,5681.5,3165,1638080,-4892,2425838,0,305341,400525,0.2401263823064771,0.10130640750146513,0.09831937390115257,13.467909076479781,207.91492253426264,0,0.1864017630396562
539905943,2017-09-30,0,2974827,-808474,1139558,43024,3458818,2345562,4760640,0,-2586348,33,57874,2246935,-750633,1113255,127588,-811035,2238630,0,433584,1888,0,235810,2181,-9296,335110,2561,251092,87485,51290,1276660,600494,0,60387,3941634,3941634,1407.5,110571,2319260,1070232,169250.5,23421,3941634,-57841,2345563,0,1249028,-2586348,0.9193885828956919,-0.19043701165557228,-0.20576111328449065,8.53250517425007,207.91492253426264,0,0.31688076569260365
539905943,2018-09-30,0,3708096,-704858,1405986,43024,4043243,2692212,4717290,0,-2586348,24,49014,2857410,-655868,1351031,149630,-717633,2113949,0,333259,303.5,0,256776,0,-11011,380350,5416,94211,89670,96085,1282265,622163,0,72464,3962917,3962917,1407.5,150845,2637257,1308007,169250.5,25764,3962917,-48990,2692212,0,1329250,-2586348,0.9717376207323836,-0.16550132137513857,-0.18108706288827145,11.57784047289745,207.91492253426264,0,0.3354221145686372
539905943,2019-09-30,0,4811103,-1843746,1264170,63752,4147171,2512204,5674665,0,-2586348,24,49155,3540303,-1735311,1634967,4000,-1801970,2528761,0,244035,38839,0,263521,180634,17823.5,393589,18377,15823,54202,87997,1414231,598832,0,104235,3650164,3650164,1407.5,56240,2883001,1571216,169250.5,23723,3650164,-49131,2512204,0,1311785,-2586348,-0.6371875395186106,-0.5303465816878364,-0.5488410931673207,4.68645609713244,207.91492253426264,0,0.3593770033346447
539922377,2019-12-31,0,1376043,-347758,94219,983,144456,129370,1700139,0,-1623201,7,1565,267202,-346199,32294,25287,-410262,454526,0,89964,3886,582,6595,0,7570,153604,61458,723,10516,500,522017,480860,1812,41994,1334943,1334943,207,14890,71662.5,31310,414,7188,1334943,-1558,110730,0,32698.5,-1623201,0.20728992765720647,-0.2593361664130978,-0.3073254813126853,3.260076772316621,86.5286537516999,0,0.04729157618844439
539922377,2020-12-31,0,1777159,-135659,94123,406,144456,129370,517748,0,-1778036,0,958,75250,-134701,12044,18918,-154834,204995,0,41808,303.5,406,5032.5,28,-463,20637,0,530,10980,35243,168578,110028,414,5303,327544,327544,0,8542,71662.5,11639,213,399.5,327544,-958,116739,0,32698.5,-1778036,0.4474926965348681,-0.4112455120533425,-0.4727120631121315,7.555320811860391,72.72298582515717,0,0.07028368707715604
539922377,2021-12-31,0,1883159,-122580,26480.5,297,144456,129370,547284,0,-1900615,1296.5,96.5,39860,-122571,15824,1860,-122580,232722,0,17238,303.5,297,5032.5,240,10980,26713,1620,573,602.5,500,159527,108587,-2600,4215,311082,311082,0,7390,71662.5,15527,2600,52964,311082,1287.5,105912,0,32698.5,-1900615,0.9717376207323836,-0.3940150828398943,-0.39404401411846396,6.93532305522874,35.52230774264181,0,0.05187699706186793
540007986,2017-12-31,1,190692,-100166,324793,0,525409,521238,180681,0,-14271,1296.5,2000,62664,-98166,10570.5,18144,-19177,119316,0,27631,36927,0,5032.5,176682,-46,4760.5,155,264,12665.5,25591.5,47680.5,484.5,0,2042,74288,158995,0,6000,200616,10831.5,5681.5,52964,158995,-703.5,521238,0,196445,-14271,0.3027905747300053,-0.6105133906279931,-0.25814398018522505,24.566551798406206,121.63095222901485,0,2.64437055782899
540045549,2017-02-28,0,158555,19805,195828,0,422731,334255,682683,0,115437,118,2510,75207,22197,88476,29655,17806,121370,0,36576,186661,0,27299,792,-1569,41216,470,106243,5021,10773,163514,146181,-6000,3311,694089,694089,0,4883,226903,88476,85933,263305,694089,-2392,334255,0,138427,115437,0.313871745694157,0.031980048668110286,0.025653770625957188,2.1398492604454664,50.36296377022183,0,0.19943695981351095
540045549,2018-02-28,0,158555,12560,207402,0,441954,321821,721029,0,127902,37,1908,71785,14431,120133,31945,12465,141066,0,46743,183829,0,31657,728,2020,48294,65,74663,3001,9527,182334,158139,-16375,3429,724949,724949,0,7227,234552,120133,116315,255545,724949,-1871,321821,0,114419,127902,0.3995304153867225,0.019906227886375454,0.01719431297925785,3.0322305431140677,45.20303781238312,0,0.15783041289801075
540045549,2019-09-30,0,2424,8247,214699,0,487228,328383,1237544,0,87227,42,3503,115067,11707,158845,14704,9325,222630,0,37769,313466,0,54598,728,501,91109,167,85167,2500,20794,319689,246281,-16375,6155,1225986,1225986,0,8478,272530,158845,134327,406351,1225986,-3461,328383,0,113685,87227,0.2729093812984341,0.009549048684079589,0.007606122745284204,2.1033886194458993,44.734885909648845,0,0.09272944389250774
542002027,2017-12-31,0,7065504,541597,14280564.5,0,34284656,33419569,1193978,0,10042880,167370,247428,121257,146707,865086,117822,379639,674588,0,93788,33651,0,58945,178,3239,88043,2925,132171,10011,531,313649,144022,998,18813,1340143,1340143,0,13075,1279964,865086,3021,67951,1340143,44453,33419570,0,414878,10042880,0.4900884460861503,0.10947115345153464,0.19402175382143544,2.9675782111809466,43.275871475991515,0,0.3095774107688508
542002027,2018-12-31,0,7065504,769939,14280564.5,0,35053219,34215406,1228248,0,10042880,167370,219059,133068,342858,837813,316951,578149,702962,0,101052,37694,0,57632,262,143,78880,19799,53151,9867,500,321051,144022,258,28121,1571017,1571017,0,13078,1202217,837813,2763,72559,1571017,44453,34215406,0,364404,10042880,0.47694979258258796,0.2126616154600705,0.19402175382143544,2.532048772652789,45.75093988999388,0,0.23195420546053924
542002027,2019-12-31,0,7065504,730504,14280564.5,0,35757532,34867119,1297177,0,10042880,167370,173613,150115,274383,890413,335808,527468,730228,0,113548,33183,0,52601,192,-1182,88412,0,13418,11049,1339,358145,144022,101,33686,1570213,1570213,0,11111,1209725,890413,2662,74206,1570213,44453,34867119,0,319312,10042880,0.5514648411179689,0.17474253492997446,0.19402175382143544,2.1523168088236013,50.317741548595514,0,0.20335585044831497
542020136,2020-09-30,1,5,-201753,238407,0,2082086,412541,745580,0,-190212,1296.5,2329,161722,-199424,1669545,11975,-201753,409484,0,150387,303.5,0,30544,1627,305,58322,0,250486,602.5,9906,213005,21867,0,8994,535938,535938,0,10092,1843679,1669545,5681.5,52964,535938,-1032.5,412541,0,174134,-190212,0.9717376207323836,-0.37210274322776143,-0.3764483951501853,5.727621478603869,113.98946010559206,0,0.32491444905940614
542021373,2017-06-30,0,13784,132587,765693,0,3582628,1487629,1309604,0,1159366,1129,8127,152172,131459,2094999,324615,110526,722032,0,76285,53556,0,227194,9698,61,68082,35,172178,964,18205,196323,9016,325,15172,1422599,1422599,0,22906,2816935,2094999,399,52964,1422599,-6998,1487629,0,721936,1159366,-0.017313647005513178,0.0924076285727742,0.07769301117180596,4.8975443302481345,58.9923706736137,0,0.5074768082924281
542021373,2018-06-30,0,14095,150564,442562,0,3623335,1505629,1361223,0,1172831,410,8127,189456,150154,2117706,257044,125465,762052,0,77070,45486,0,214485,1789,150,63084,135,843,814,5544,216398,4606,135,42823,1505762,1505762,0,22274,3180773,2117706,264,52964,1505762,-7717,1505629,0,1063067,1172831,0.13864134128842232,0.0997196104032377,0.08332326091374334,4.499388570925109,70.95564333418704,0,0.7059993544796588
542021373,2019-06-30,0,14691,279454,625390,2862,3787738,1625535,1346776,0,1269106,0,8127,156386,279454,2162202,434995,225874,752609,0,105198,59867,0,201514,4398,-686,63121,736,83,1500,14182,226529,5148,-482,15366,1612030,1612030,0,43808,3162347,2159340,746,52964,1612030,-8127,1625536,0,1003007,1269106,-0.1212332905369685,0.17335533457814062,0.14011773974429756,8.265933843249401,58.17760771862535,0,0.6222011997295336
542021373,2020-06-30,0,14675,3470,383458,2862,3614096,1290529,1151557,0,1096794,1296.5,8127,43464,3470,2323566,177058,35689,606447,0,59657,36189,0,188709,26533,1150,68891,540,0,602.5,5633,215774,3796,570,16084,1149283,1149283,0,9762,3230637,2320704,213,52964,1149283,-6830.5,1290530,0,909933,1096794,0.3059625405936108,0.0030192737558982427,0.03105327408479896,2.583589072491284,20.45118434730954,0,0.791739719459872
542021373,2021-06-30,0,14613,-143695,367556,2862,3595477,1117562,609772,0,959781,1296.5,8127,65194,-143695,2477916,180916,-137013,276738,0,29405,7260,0,165919,1044,-1200,4760.5,1620,172178,1550,216143,127788,490,-569,16154,249890,249890,0,8996,3227921,2475053,745,52964,249890,-6830.5,1117561,0,752868,959781,0.873668907182237,-0.5750330145263917,-0.548293249029573,10.949951311910574,69.70361374352053,0,3.012797630957621
542028675,2017-12-31,0,7979,5318,7354564,0,10436954,9293921,3178770,0,4537079,100418,21491,229177,-73609,1143033,26854,924137,1895677,0,234539,103946,0,249626,52368,-46,153658,38,846051,12665.5,21637,667396,41594,-5404,56233,0,3083256,0,370669,3082390,1143033,14241,233201,3083256,44453,9293921,1254310,1939357,4537079,0.5774374895476434,-0.023873787969600966,0.19402175382143544,36.56691308365789,34.15021732949837,1,0.6289964245589728
542028675,2018-12-31,0,7979,156629,7507406,0,10641067,9265199,3553419,0,5020465,93726,34668,346147,97572,1375868,286470,483385,1980952,0,222722,161636,0,232835,65800,-594,188182,2322,732583,12665.5,12529,820495,54996,-2150,94687,0,3638114,0,315773,3133661,1375868,16985,363820,3638114,44453,9265199,1254310,1757793,5020465,0.5616348743884338,0.026819390486389375,0.13286691950829468,26.400387902449822,47.91005903149399,1,0.48316050569058583
542028675,2019-12-31,0,7979,-124748,7437306,0,10621857,9004198,3424643,0,5250617,86211,23172,328898,-187787,1617659,234436,230151,1947108,0,286458,134113,0,241791,112420,-6223,187828,27655,613904,12665.5,34079,759923,63028,-1934,91137,0,3196943,0,123004,3184551,1617659,25142,291624,3196943,44453,9004198,1254310,1566892,5250617,0.5467485529311716,-0.05873955212839266,0.07199096136527927,11.702966448468636,46.654939950226556,1,0.49012196964412563
542028675,2020-12-31,0,1139600,-1092750,7562361,0,10938136,9320477,1957607,0,4594524,79074,17773,582698,-1154051,1617659,318206,-656092,1407316,0,352001,28085,0,5032.5,62436,541,28882,33568,582643,12665.5,8273,318197,19468,2905,52794,0,717572,0,123574,3375775,1617659,21697,78367,717572,44453,9320477,717572,1758116,4594524,0.6045529368228973,-0.6105133906279931,-0.6310501543413201,52.38093413158076,121.82355135296258,1,2.450090025809257
542028675,2021-12-31,0,1294040,-727067,8290897,196778.5,11650520,9604613,2469595,0,4402847,78603,28946,1675443,-776724,2045907,111651,-191677,1674511,0,204929,33564,0,130049,64581,-1736,58664,33814,479112,12665.5,58442,224218,14210,0,32941,0,572615,0,113218,3359623,1747708,23433,55195,572615,44453,9604613,572615,1611915,4402847,0.3919014403478576,-0.6105133906279931,-0.33473974660111944,60.14013196766879,207.91492253426264,1,2.8150065925621925
542102637,2017-12-31,0,929602,87844,663308,0,3440855,2772716,836985,0,1151327,0,28860,102236,116704,668139,537432,-64959,404566,0,87557,1025,0,73528,9698,782,51603,100292.5,500000,1156,1071,211850,44918,-59,25113,952135,952135,0,38247,2777547,668139,517,1653,952135,-28860,2772716,0,2109408,1151327,0.41560798548094374,0.12257085392302562,-0.06822456899494295,12.218290998650401,69.02588701520577,0,2.2154505401019815
542102637,2018-12-31,0,102229,332474,334466,0,3397965,2600879,1210824,0,1174085,1296.5,13857,277935,346330,797086,222316,363160,682845,0,128012,1629,0,128947,9698,-986,61084,68,738750,2143,4864,235169,55332,43,24258,1551856,1551856,0,55181,3063499,797086,474,2290,1551856,-12560.5,2600879,0,2266413,1174085,0.2698689956331878,0.2126616154600705,0.19402175382143544,10.815578786519712,114.27125827581825,0,1.4604531606025302
542102637,2019-12-31,0,107286,398664,224043,636,3200563,2381006,1412074,0,1072803,1296.5,19893,180323,418557,819557,5954,261879,812224,0,129072,1777,636,162586,9698,-1393,69170,385,724248,3536,6774,238657,75128,-508,23835,1821980,1821980,0,66830,2976520,818921,982,1895,1821980,-18596.5,2381006,0,2157599,1072803,0.33034300791556725,0.2126616154600705,0.1437331913632422,11.050619838490727,61.687613195985435,0,1.18420564440883
542102637,2020-12-31,0,524176,-432828,78928,0,3247669,2269293,829915,0,639867,1296.5,19436,244737,-413392,978376,2597,-432936,463242,0,74089,303.5,0,160512,9698,2501,6999,0,716250,1035,5309,130910,22675,449,9329,410869,410869,0,3203,3168741,978376,533,657,410869,-18139.5,2269293,0,2190365,639867,0.3165905631659056,-0.6105133906279931,-0.6310501543413201,2.3711835970426907,153.19661073804784,0,4.474212217829967
542102637,2021-12-31,0,419330,-80803,152255,0,3118766,2173946,1063886,0,556414,1296.5,14401,413344,-66402,944820,7411,-83454,646735,0,56361,303.5,0,168450,9698,-1803,23061,1620,705000,2838,10389,152640,41304,59,7249,0,848466,0,8034,2966511,944820,474,1087,848466,-13104.5,2173946,848466,2021691,556414,0.6945722171113156,-0.07826123851751278,-0.09835868496793036,2.8801095152899467,182.65767074621198,1,2.382760181315456
542110978,2017-12-31,0,1307729,1050046,12214759,32343,39134432,20395132,9746909,0,10042880,146815,20412,872042,1027052,18739301,2138650,924137,5117240,0,1025036,38839,31615,658929,298446,-621,1052879,136,923,36900,36645,2322789,80651,0,377203,13379167,13379167,0,530719,26919674,18706958,5681.5,52964,13379167,44453,20395131,0,8212716,10042880,0.26669058228230497,0.2126616154600705,0.19402175382143544,11.346805073888383,50.651094926286696,0,0.6138435972882318
542110978,2018-12-31,0,1135391,1050046,14280564.5,36002,41892374,22574534,10417464,0,10042880,3080,176194,609620,1027052,19051426.5,2670395.5,924137,5625817,0,1032766,38839,35275,600366,474153,3096,1136927,0,923,33804,13956,2550237,68365,0,406709,13941897,13941897,0,550176,27097010,18905214.5,5681.5,52964,13941897,-173114,22574535,0,7815173,10042880,0.26669058228230497,0.2126616154600705,0.17517630491747285,11.233458462168624,32.34352069063297,0,0.5605530581670486
551620230,2017-12-31,0,5,-179387,1571694,18566,9419023,5095235,6192047,0,-1036379,13918,157158,613272,-36147,4323788,261727,-330518,1708181,0,468492,976790,18566,557263,3284,-1556,549503,100292.5,4840250,28517,95569,1984790,101081,-16375,199354,5935722,5935722,0,200177,7847329,4305222,95744,2124174,5935722,-143240,5095235,0,3542107,-1036379,0.687227062412084,-0.0060897393779560435,-0.055682863853799086,9.306367868980388,66.95384723616071,0,0.5967440860606342
551620230,2018-12-31,0,158555,-386056,1128511,43227,9133927,4461157,6632229,0,-1462133,7902,152394,502250,-241563,4672770,98511,-425754,1691492,0,568361,1099594,19558,526758,5206,7991,668822,27912,4607367,21569,64351,2235854,64495,-16375,215765,6160218,6160218,0,149952,8005416,4629543,130936,2124174,6160218,-144492,4461157,0,3375873,-1462133,0.6698738834840234,-0.0392133849808562,-0.06911346319237403,6.438328697674877,53.497942566970906,0,0.5480119372398834
